"node1","node2"
"RSAD2","TNFSF13B"
"RSAD2","ZBP1"
"RSAD2","TRAT1"
"RSAD2","UBE2L6"
"RSAD2","SLFN13"
"RSAD2","RTP4"
"RSPH9","SPAG6"
"RTP4","UBE2L6"
"RTP4","ZBP1"
"RXRG","ZNF423"
"RXRG","ZIC2"
"RXRG","SNCA"
"RXRG","SOX10"
"S100A1","S100A2"
"S100A1","S100A7"
"S100A1","TRDN"
"S100A1","TCHH"
"S100A1","TLR1"
"S100A1","S100A8"
"S100A1","S100A9"
"S100A1","SYN2"
"S100A1","SOX10"
"S100A1","SYT1"
"S100A2","SERPINB5"
"S100A2","S100A7"
"S100A2","SERPINB13"
"S100A7","S100A9"
"S100A7","S100A8"
"S100A7","SPRR2A"
"S100A7","SLPI"
"S100A7","SERPINB13"
"S100A8","S100A9"
"S100A8","TLR1"
"S100A9","SNCA"
"S100A9","TF"
"S100A9","TLR1"
"S100A9","SLPI"
"S100A9","UCHL1"
"S100A9","SCARB2"
"SCAMP5","SYT1"
"SCARB2","THBS2"
"SCARB2","TLR1"
"SCARB2","SNCA"
"SCARB2","SNAP91"
"SCARB2","TAC1"
"SCARB2","TF"
"SCARB2","ZNF423"
"SCARB2","UCP1"
"SCGB1D2","SCGB2A1"
"SCGB1D2","SCGB3A1"
"SCGN","TAC1"
"SCGN","STXBP5L"
"SCGN","SYT1"
"SCN11A","TAC1"
"SCN11A","TRPA1"
"SCTR","VIP"
"SCTR","VIPR2"
"SELL","SLAMF1"
"SELL","TIGIT"
"SELL","TNFSF13B"
"SELL","SLAMF6"
"SELL","TLR1"
"SELL","UCHL1"
"SELL","TNFSF4"
"SELL","TBX21"
"SEMG1","SNCA"
"SEMG1","SLPI"
"SEMG1","SPATA16"
"SERPINA5","SLPI"
"SERPINA5","SLAMF1"
"SERPINA5","TFPI2"
"SERPINA6","TAT"
"SERPINA6","TF"
"SERPINA6","TRPA1"
"SERPINB12","SLFN12"
"SERPINB5","TMPRSS4"
"SERPINB5","TRIM29"
"SFRP1","WNT2"
"SFRP1","WIF1"
"SFRP1","THBS2"
"SFRP1","TFPI2"
"SFRP5","WIF1"
"SFRP5","WNT2"
"SHISA9","VWC2"
"SLAMF1","SLAMF6"
"SLAMF1","SLAMF7"
"SLAMF1","TBX21"
"SLAMF6","TIGIT"
"SLAMF6","SLAMF7"
"SLAMF6","TRAT1"
"SLAMF6","TBX21"
"SLAMF7","TIGIT"
"SLAMF7","TNFSF13B"
"SLAMF7","TBX21"
"SLC13A2","SLC5A8"
"SLC13A2","SLC26A3"
"SLC13A2","SLC5A1"
"SLC17A9","SLC18A1"
"SLC17A9","SLC18A2"
"SLC18A1","SNCA"
"SLC18A1","SLC18A2"
"SLC18A2","SNCA"
"SLC18A2","SYN2"
"SLC18A2","SYT9"
"SLC18A2","SYT1"
"SLC18A2","SYNGR3"
"SLC25A27","UCP1"
"SLC26A3","SLC5A8"
"SLC26A3","SLC5A1"
"SLC26A3","SLC9A2"
"SLC30A10","SLC39A12"
"SLC30A10","TPO"
"SLC33A1","TAT"
"SLC44A4","SLC5A7"
"SLC5A1","SLC5A8"
"SLC5A1","TRPA1"
"SLC5A1","SLC9A2"
"SLC5A7","SLC5A8"
"SLC9A2","WNK4"
"SLN","TRDN"
"SLN","UCP1"
"SLPI","WFDC2"
"SNAP91","STON2"
"SNAP91","SYN2"
"SNAP91","TF"
"SNAP91","SYT8"
"SNAP91","SYT9"
"SNAP91","SYT1"
"SNCA","SYN2"
"SNCA","TRIM58"
"SNCA","TLR1"
"SNCA","TAC1"
"SNCA","UBE2L6"
"SNCA","UCHL1"
"SNCA","ZIC1"
"SNCA","SYT1"
"SNCA","SYNGR3"
"SORCS1","ZNF423"
"SOSTDC1","WIF1"
"SOX10","TFAP2B"
"SOX10","WT1"
"SOX10","ZIC1"
"SPAG17","SPAG6"
"SPATA16","SPATA3"
"SPATA16","SPATS1"
"SPATA3","SPATS1"
"SPOCK1","THBS2"
"SPRR2A","TCHH"
"SQLE","TAT"
"STAC","STAC2"
"STON2","SYT8"
"STON2","SYT9"
"STON2","SYT1"
"STXBP5L","SYN2"
"SYN2","SYT1"
"SYNGR3","SYT1"
"SYT1","SYT9"
"SYT1","SYT8"
"SYT1","SYT13"
"SYT8","SYT9"
"TAC1","VIP"
"TAC1","TRH"
"TAC1","UCHL1"
"TAC1","TRPA1"
"TAC1","VIPR2"
"TAT","TPO"
"TBX21","TIGIT"
"TBX21","TNFSF13B"
"TBX21","TNFSF4"
"TFAP2B","ZIC1"
"TFF1","TFF3"
"TIGIT","TNFSF14"
"TIGIT","TNFSF18"
"TIGIT","VTCN1"
"TIGIT","TNFSF4"
"TLR1","TNFSF13B"
"TLX1","WT1"
"TMCC1","VSTM2B"
"TMEM26","ZIC1"
"TMEM26","UCP1"
"TNFRSF10C","TNFRSF10D"
"TNFSF13B","TNFSF14"
"TNFSF13B","TNFSF4"
"TNFSF14","TNFSF18"
"TNFSF14","VTCN1"
"TNFSF14","TNFSF4"
"TNFSF18","VTCN1"
"TNFSF18","TNFSF4"
"TNFSF4","VTCN1"
"TPO","TRH"
"TRAT1","TRIM29"
"TRAT1","TRIM71"
"TRAT1","TRIM58"
"TRH","VIP"
"TRH","UCP1"
"TRPA1","TRPC1"
"TRPA1","TRPV6"
"TRPC1","TRPV6"
"TUBA3D","TUBA4B"
"UCHL1","VIP"
"UCP1","ZIC1"
"UCP1","ZNF423"
"VIP","VIPR2"
"WIF1","WNT2"
"ZNF423","ZNF521"
